Date,County,State,Series_Complete_Pop_Pct,Fully_Vaccinated,Fully_Vaccinated_12+,Fully_Vaccinated_18+,Fully_Vaccinated_65+,Completeness_pct,Administered_Dose1_Recip,Partially_Vaccinated,Partially_Vaccinated_12+,Partially_Vaccinated_18+,Partially_Vaccinated_65+
2021-10-28,Bronx County,NY,60.7,860925,72.9,74.2,79.2,97.6,988463.0,69.7,83.7,84.8,87.1
2021-10-28,Macon County,NC,53.7,19250,60.9,63.6,81.1,97.3,21785.0,60.8,68.8,71.6,90.7
2021-10-28,Hardin County,KY,57.9,64230,69.1,71.7,90.8,94.4,74337.0,67.0,80.0,82.8,99.9
2021-10-28,Clark County,WA,57.6,281129,67.9,69.7,89.8,96.1,306950.0,62.9,74.1,75.9,95.4
2021-10-28,Kern County,CA,44.3,399028,54.8,56.8,74.9,97.4,468494.0,52.0,64.3,66.4,86.3
2021-10-28,Howell County,MO,29.4,11783,34.9,36.5,52.7,91.2,13686.0,34.1,40.5,42.3,59.5
2021-10-28,Scott County,IA,53.5,92518,63.3,65.3,88.4,97.5,103609.0,59.9,70.9,73.0,94.5
2021-10-28,Lorain County,OH,56.4,174891,65.7,67.6,88.8,98.7,183909.0,59.4,69.1,70.9,91.0
2021-10-28,Cannon County,TN,28.3,4158,33.1,35.2,55.4,97.9,4777.0,32.5,38.0,40.3,60.8
2021-10-28,Denton County,TX,54.9,487492,65.1,66.9,85.6,99.1,539250.0,60.8,72.0,73.6,91.7
2021-10-28,James City County,VA,51.2,39160,58.3,61.3,79.5,82.7,43643.0,57.0,65.0,67.4,82.4
2021-10-28,DuPage County,IL,62.1,573273,72.4,73.6,86.2,97.8,713588.0,77.3,90.1,91.1,99.9
2021-10-28,St. Tammany Parish,LA,51.5,134018,60.6,63.8,87.9,96.7,148648.0,57.1,67.2,70.4,91.8
2021-10-28,Knott County,KY,43.8,6482,50.5,51.6,65.9,94.4,7163.0,48.4,55.8,56.9,69.4
2021-10-28,Eddy County,NM,40.4,23597,49.2,51.8,70.8,97.2,27433.0,46.9,57.2,60.2,77.8
2021-10-28,Putnam County,NY,65.5,64371,74.2,75.7,82.9,97.6,69836.0,71.0,80.5,82.1,91.6
2021-10-28,Door County,WI,71.5,19772,79.4,82.0,98.9,97.0,21010.0,75.9,84.4,86.6,99.9
2021-10-28,Knox County,ME,75.1,29857,84.4,86.1,99.2,96.5,31760.0,79.9,89.7,91.5,99.9
2021-10-28,Caldwell County,TX,47.6,20804,55.9,57.1,74.9,99.1,24507.0,56.1,65.9,66.9,84.2
2021-10-28,Steele County,MN,53.9,19756,63.9,66.4,88.0,94.5,20929.0,57.1,67.6,70.3,90.7
2021-10-28,Independence County,AR,35.7,13509,42.6,44.2,61.8,90.3,15737.0,41.6,49.5,51.1,68.3
2021-10-28,Washington County,IN,37.1,10397,43.4,46.2,71.6,98.7,11295.0,40.3,47.2,49.9,74.3
2021-10-28,McMullen County,TX,42.0,312,47.8,50.2,50.8,99.1,344.0,46.3,52.7,55.4,54.5
2021-10-28,Sully County,SD,39.5,550,45.7,47.9,54.5,96.4,611.0,43.9,50.8,53.2,60.6
2021-10-28,Clay County,GA,35.1,996,40.1,40.9,55.9,57.9,1227.0,43.3,49.4,50.2,64.5
2021-10-28,Idaho County,ID,26.6,4438,0.0,33.0,50.5,97.6,4885.0,29.3,0.0,36.2,53.7
2021-10-28,Madison County,KY,46.4,43188,53.8,55.2,76.8,94.4,49056.0,52.8,61.1,62.5,85.6
2021-10-28,Lawrence County,AR,41.0,6732,47.9,49.6,70.2,90.3,7971.0,48.6,56.7,58.7,81.1
2021-10-28,Steuben County,NY,53.1,50602,61.5,63.5,79.3,97.6,54983.0,57.6,66.8,69.0,87.3
2021-10-28,Franklin County,GA,14.6,3419,17.1,17.8,16.6,57.9,3524.0,15.1,0.0,0.0,0.0
2021-10-28,Defiance County,OH,44.4,16898,51.8,54.7,81.8,98.7,17634.0,46.3,54.1,57.0,85.7
2021-10-28,Mississippi County,MO,39.5,5207,45.6,48.5,70.9,91.2,5893.0,44.7,51.6,54.5,79.3
2021-10-28,Day County,SD,57.1,3095,66.8,69.1,85.5,96.4,3531.0,65.1,76.2,78.0,94.7
2021-10-28,Stark County,OH,48.7,180510,56.5,58.7,81.9,98.7,191119.0,51.6,59.8,62.0,84.9
2021-10-28,Salinas Municipio,PR,68.7,18643,77.1,77.2,78.4,95.8,20752.0,76.5,85.8,85.9,83.9
2021-10-28,Harmon County,OK,44.1,1171,52.3,55.5,78.4,93.9,1353.0,51.0,60.5,64.0,91.9
2021-10-28,Washington County,OR,67.6,406639,79.0,79.7,87.6,97.8,433533.0,72.1,84.1,84.6,92.2
2021-10-28,Rusk County,TX,33.6,18298,39.2,41.3,62.6,99.1,20988.0,38.6,45.0,47.2,68.8
2021-10-28,Plymouth County,MA,61.4,320062,70.7,72.0,82.6,89.6,361996.0,69.5,79.9,81.1,94.7
2021-10-28,Marin County,CA,78.1,202144,88.5,88.5,89.5,97.4,222827.0,86.1,97.5,97.5,98.1
2021-10-28,Sherman County,OR,52.6,936,60.1,63.1,75.1,97.8,1040.0,58.4,66.8,69.4,80.8
2021-10-28,Cameron Parish,LA,16.5,1153,19.3,20.8,31.3,96.7,1283.0,18.4,21.5,23.1,33.1
2021-10-28,Las Marias Municipio,PR,78.2,6202,87.7,86.8,94.7,95.8,6733.0,84.9,95.1,94.2,98.7
2021-10-28,McIntosh County,OK,49.9,9787,57.1,59.9,81.2,93.9,11090.0,56.6,64.7,67.7,89.0
2021-10-28,Unknown County,NM,0.0,36881,0.0,0.0,0.0,97.2,53446.0,0.0,0.0,0.0,0.0
2021-10-28,De Soto Parish,LA,38.3,10510,45.2,47.7,69.8,96.7,11821.0,43.0,50.8,53.6,74.1
2021-10-28,Perry County,TN,35.9,2903,42.3,44.5,68.1,97.9,3322.0,41.1,48.5,51.0,75.5
2021-10-28,Kleberg County,TX,55.9,17165,66.5,67.9,88.4,99.1,19722.0,64.3,76.4,77.5,97.3
2021-10-28,Lincoln County,GA,19.6,1556,22.4,22.6,20.0,57.9,1755.0,22.2,25.2,25.2,21.1
2021-10-28,Early County,GA,20.5,2090,24.5,24.7,19.1,57.9,2301.0,22.6,0.0,0.0,0.0
2021-10-28,Jasper County,TX,32.7,11624,38.7,41.4,63.8,99.1,13224.0,37.2,44.0,46.9,69.4
2021-10-28,Denali Borough,AK,46.4,974,53.4,54.1,76.1,96.7,1128.0,53.8,61.7,62.8,80.7
2021-10-28,Sumter County,SC,44.1,47039,52.4,54.9,76.7,93.9,57702.0,54.1,64.3,67.0,90.3
2021-10-28,Val Verde County,TX,57.2,28023,71.0,70.2,76.4,99.1,35766.0,73.0,90.5,90.5,95.3
2021-10-28,Brooks County,TX,55.2,3913,68.6,69.5,81.6,99.1,4468.0,63.0,78.3,78.9,89.7
2021-10-28,Howard County,MO,39.4,3939,46.0,48.2,70.8,91.2,4424.0,44.2,51.7,54.0,77.5
2021-10-28,Thurston County,WA,58.8,170728,68.5,69.4,85.8,96.1,184282.0,63.4,73.9,74.6,90.9
2021-10-28,Benton County,MN,35.4,14490,42.7,44.0,63.2,94.5,15884.0,38.8,46.7,48.3,68.3
2021-10-28,Sheridan County,WY,45.2,13770,52.3,55.0,84.3,96.4,15527.0,50.9,58.9,61.5,89.9
2021-10-28,Jasper County,IA,53.0,19719,61.8,64.5,83.7,97.5,21028.0,56.5,65.9,68.6,88.6
2021-10-28,Calhoun County,IA,54.5,5266,63.5,67.3,87.2,97.5,5570.0,57.6,67.2,70.9,89.9
2021-10-28,Muhlenberg County,KY,46.0,14099,53.0,55.1,74.1,94.4,15715.0,51.3,59.1,61.3,80.4
2021-10-28,Columbia County,AR,42.7,10007,49.5,50.4,71.1,90.3,11945.0,50.9,59.0,59.9,79.3
2021-10-28,Fulton County,IN,36.9,7379,43.6,46.6,72.5,98.7,7946.0,39.8,47.0,50.0,75.8
2021-10-28,Big Horn County,MT,72.3,9636,93.5,93.3,99.9,95.7,11565.0,86.8,99.9,99.9,99.9
2021-10-28,Tuscarawas County,OH,39.9,36746,47.0,49.7,75.3,98.7,38687.0,42.1,49.5,52.2,77.3
2021-10-28,Cherokee County,GA,30.2,78049,35.5,36.7,54.8,57.9,84777.0,32.8,38.5,39.5,58.9
2021-10-28,Black Hawk County,IA,54.4,71336,63.8,65.5,89.4,97.5,76290.0,58.1,68.2,69.9,93.8
2021-10-28,Montgomery County,OH,49.9,265575,58.5,60.5,80.8,98.7,286781.0,53.9,63.2,65.1,85.0
2021-10-28,Greensville County,VA,33.9,3848,38.0,39.6,62.3,82.7,4525.0,39.9,44.6,46.1,72.5
2021-10-28,Cimarron County,OK,28.8,615,34.7,38.0,53.4,93.9,706.0,33.0,39.9,43.7,61.0
2021-10-28,Murray County,OK,40.5,5701,47.5,50.5,69.8,93.9,6495.0,46.2,54.1,57.2,77.4
2021-10-28,Morris County,NJ,69.9,343845,80.2,82.4,88.0,93.6,381488.0,77.6,89.0,91.4,97.4
2021-10-28,Macon County,IL,43.0,44766,50.4,52.8,73.3,97.8,56197.0,54.0,63.3,65.9,88.5
2021-10-28,Las Piedras Municipio,PR,64.5,23886,72.4,71.7,65.8,95.8,26371.0,71.3,79.9,79.0,71.7
2021-10-28,Logan County,KS,42.4,1184,50.8,54.4,88.0,93.6,1288.0,46.1,55.2,59.0,92.4
2021-10-28,Allen County,IN,47.8,181274,57.5,60.2,85.5,98.7,195225.0,51.5,62.0,64.5,88.5
2021-10-28,Stafford County,KS,40.7,1693,48.2,51.0,71.1,93.6,1847.0,44.4,52.6,55.3,73.1
2021-10-28,Hancock County,OH,46.0,34838,53.7,56.1,79.9,98.7,36693.0,48.4,56.6,58.9,82.6
2021-10-28,Adair County,IA,44.7,3199,52.3,54.5,75.0,97.5,3427.0,47.9,56.0,58.3,79.6
2021-10-28,Nantucket County,MA,1.4,154,1.6,1.7,2.9,89.6,250.0,2.2,2.6,2.7,4.6
2021-10-28,Moffat County,CO,38.0,5048,45.8,48.6,66.9,97.4,5678.0,42.7,51.4,54.5,72.8
2021-10-28,Ponce Municipio,PR,76.8,101289,86.1,85.7,92.0,95.8,113410.0,86.0,96.4,95.9,99.9
2021-10-28,Acadia Parish,LA,47.7,29588,57.4,61.3,90.4,96.7,32939.0,53.1,63.9,68.2,95.6
2021-10-28,Milam County,TX,40.3,10015,47.4,50.5,70.7,99.1,11315.0,45.6,53.5,56.6,75.5
2021-10-28,Franklin County,PA,45.4,70375,53.0,55.4,83.2,94.5,80331.0,51.8,60.5,63.2,93.6
2021-10-28,McCulloch County,TX,34.5,2751,40.2,43.2,69.5,99.1,3099.0,38.8,45.3,48.4,75.6
2021-10-28,Suffolk County,MA,64.7,520529,72.8,73.3,79.8,89.6,592899.0,73.8,82.9,83.3,89.9
2021-10-28,McDowell County,WV,23.1,4066,26.7,28.0,30.4,60.0,5445.0,30.9,35.7,37.3,39.8
2021-10-28,Noble County,OK,55.5,6183,65.7,68.4,88.4,93.9,7115.0,63.9,75.6,78.6,98.6
2021-10-28,Perry County,MS,33.0,3956,38.5,40.9,63.3,98.3,4545.0,38.0,44.3,46.6,68.0
2021-10-28,Madison County,MT,40.8,3511,45.1,47.0,65.7,95.7,3872.0,45.0,49.8,51.7,70.3
2021-10-28,Franklin County,IN,33.7,7663,39.4,42.1,65.9,98.7,8347.0,36.7,42.9,45.7,69.6
2021-10-28,Macon County,TN,27.9,6876,33.5,36.2,63.6,97.9,7767.0,31.6,37.9,40.8,67.5
2021-10-28,Iberville Parish,LA,49.9,16215,57.6,59.4,84.7,96.7,18092.0,55.6,64.3,66.0,88.4
2021-10-28,Colleton County,SC,43.2,16278,50.7,52.9,71.0,93.9,19034.0,50.5,59.3,61.7,78.2
2021-10-28,Litchfield County,CT,69.3,125006,77.8,79.2,90.5,98.3,136521.0,75.7,84.9,86.2,98.6
2021-10-28,Pickens County,AL,43.1,8597,49.4,51.2,67.8,92.6,10607.0,53.2,60.9,63.0,84.1
2021-10-28,Okfuskee County,OK,41.6,4989,48.9,51.1,79.5,93.9,5670.0,47.3,55.5,58.0,82.5
2021-10-28,Lyon County,MN,49.7,12652,60.3,62.7,91.8,94.5,13670.0,53.7,65.1,67.7,97.1
2021-10-28,Medina County,OH,57.4,103144,66.5,68.7,88.8,98.7,108085.0,60.1,69.7,71.8,91.3
2021-10-28,Gonzales County,TX,45.0,9378,54.4,58.0,75.4,99.1,10402.0,49.9,60.4,63.9,80.2
2021-10-28,Collingsworth County,TX,28.7,838,34.6,37.6,67.4,99.1,1018.0,34.9,41.9,45.4,79.1
2021-10-28,Giles County,VA,41.5,6933,47.6,50.1,65.5,82.7,7869.0,47.1,54.0,56.6,70.8
2021-10-28,St. Mary Parish,LA,40.5,19984,48.3,51.0,74.7,96.7,22701.0,46.0,54.8,57.7,79.3
2021-10-28,Judith Basin County,MT,35.2,706,40.4,43.5,67.2,95.7,762.0,38.0,43.6,47.0,68.6
2021-10-28,Lincoln Parish,LA,38.3,17895,44.1,45.8,80.6,96.7,20168.0,43.1,49.7,51.1,84.7
2021-10-28,Colquitt County,GA,20.7,9422,24.9,25.5,23.0,57.9,10698.0,23.5,28.3,28.6,25.8
2021-10-28,Effingham County,IL,38.5,13100,45.9,48.7,75.2,97.8,17652.0,51.9,61.8,65.5,99.4
2021-10-28,Louisa County,VA,40.4,15183,46.5,48.2,66.4,82.7,16993.0,45.2,52.0,53.7,72.0
2021-10-28,Bernalillo County,NM,62.4,423881,72.4,73.6,86.5,97.2,481348.0,70.9,82.2,83.4,96.1
2021-10-28,Darke County,OH,35.3,18042,41.7,44.8,75.5,98.7,19111.0,37.4,44.1,47.4,78.5
2021-10-28,Hyde County,SD,49.1,639,57.0,60.9,85.3,96.4,714.0,54.9,63.6,67.2,90.5
2021-10-28,Hitchcock County,NE,30.7,848,35.9,38.9,58.8,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Baylor County,TX,38.2,1341,45.2,48.9,74.6,99.1,1479.0,42.1,49.8,53.8,78.9
2021-10-28,Ford County,IL,46.6,6042,54.5,56.4,80.0,97.8,7408.0,57.2,66.7,69.4,99.5
2021-10-28,Calhoun County,SC,34.9,5082,39.7,40.8,51.0,93.9,5847.0,40.2,45.7,46.8,56.7
2021-10-28,Ashland County,WI,62.8,9767,73.2,75.5,97.7,97.0,10468.0,67.3,78.4,80.1,99.9
2021-10-28,Shelby County,IN,52.6,23506,61.5,64.5,89.3,98.7,25293.0,56.5,66.1,69.1,92.5
2021-10-28,Kauai County,HI,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28,Fairbanks North Star Borough,AK,48.1,46542,57.7,59.1,74.6,96.7,53740.0,55.5,66.5,68.1,80.4
2021-10-28,Pierce County,GA,24.7,4815,29.4,31.6,51.7,57.9,5569.0,28.6,34.0,36.5,56.6
2021-10-28,Jasper County,GA,16.4,2329,19.2,19.9,27.4,57.9,2589.0,18.2,21.3,22.0,30.5
2021-10-28,Chilton County,AL,31.4,13947,37.2,39.1,61.1,92.6,17161.0,38.6,45.8,48.1,71.4
2021-10-28,Unknown County,MN,0.0,186117,0.0,0.0,0.0,94.5,214877.0,0.0,0.0,0.0,0.0
2021-10-28,Billings County,ND,19.6,182,23.1,24.4,23.7,95.4,209.0,22.5,26.6,28.0,26.5
2021-10-28,Richland County,IL,40.6,6301,47.8,50.5,74.0,97.8,7315.0,47.2,55.4,58.4,83.5
2021-10-28,Gallatin County,MT,52.4,59920,60.4,61.9,86.1,95.7,69798.0,61.0,70.3,71.9,96.4
2021-10-28,Ozark County,MO,28.1,2575,31.8,34.0,44.4,91.2,3067.0,33.4,37.9,40.3,52.7
2021-10-28,Virginia Beach city,VA,52.3,235119,61.2,62.3,78.9,82.7,264873.0,58.9,68.8,70.0,86.6
2021-10-28,Nash County,NC,51.2,48274,59.5,62.0,83.8,97.3,56794.0,60.2,70.0,72.9,96.2
2021-10-28,Albemarle County,VA,59.5,65057,68.1,68.2,78.8,82.7,72826.0,66.6,76.2,76.2,86.7
2021-10-28,Marshall County,IL,46.8,5354,53.9,55.9,75.4,97.8,6656.0,58.2,66.9,69.0,90.5
2021-10-28,Burnet County,TX,46.6,22452,53.9,56.5,81.1,99.1,25531.0,53.0,61.3,64.1,89.4
2021-10-28,Marion County,MO,38.2,10896,45.0,47.7,78.9,91.2,11876.0,41.6,49.1,51.9,83.0
2021-10-28,Scott County,IN,40.6,9696,47.5,50.1,77.1,98.7,10480.0,43.9,51.3,53.8,80.0
2021-10-28,Crawford County,MO,29.9,7145,34.8,36.9,55.5,91.2,8020.0,33.5,39.1,41.2,60.3
2021-10-28,Androscoggin County,ME,61.4,66499,71.7,73.4,88.4,96.5,71992.0,66.5,77.6,79.4,96.7
2021-10-28,Lincoln County,WA,48.4,5290,56.0,59.0,74.5,96.1,5552.0,50.8,58.8,61.7,77.0
2021-10-28,Gallatin County,KY,39.2,3476,46.4,48.4,77.0,94.4,3846.0,43.4,51.4,53.3,79.9
2021-10-28,Big Horn County,WY,32.8,3869,38.8,41.4,66.4,96.4,4441.0,37.7,44.5,47.4,71.3
2021-10-28,Randolph County,AL,30.2,6859,35.0,37.5,59.0,92.6,8253.0,36.3,42.1,44.9,68.8
2021-10-28,Tillman County,OK,44.0,3190,51.7,54.7,76.3,93.9,3732.0,51.5,60.4,63.8,86.4
2021-10-28,Storey County,NV,18.7,771,20.0,20.5,23.4,94.9,861.0,20.9,22.3,22.9,25.3
2021-10-28,Sussex County,NJ,56.4,79263,64.0,66.5,79.1,93.6,89991.0,64.1,72.6,75.5,89.5
2021-10-28,Cerro Gordo County,IA,57.3,24336,66.5,68.6,87.7,97.5,25984.0,61.2,71.0,73.1,92.8
2021-10-28,Comanche County,KS,42.6,724,50.9,53.8,74.9,93.6,789.0,46.4,55.4,58.8,79.5
2021-10-28,Lafayette County,MO,41.3,13516,48.5,50.9,73.3,91.2,15108.0,46.2,54.2,56.8,78.5
2021-10-28,Jackson County,CO,40.8,568,46.1,47.4,70.7,97.4,588.0,42.2,0.0,0.0,0.0
2021-10-28,Nueces County,TX,51.0,184615,60.7,62.3,75.7,99.1,213540.0,58.9,70.1,71.7,84.5
2021-10-28,Lee County,KY,45.0,3330,51.1,52.9,69.6,94.4,3641.0,49.2,55.9,57.7,75.2
2021-10-28,Murray County,MN,47.2,3870,54.9,57.3,76.0,94.5,4273.0,52.1,60.5,63.1,80.8
2021-10-28,Yakima County,WA,53.8,135071,67.0,70.0,82.9,96.1,151400.0,60.3,75.1,78.2,89.1
2021-10-28,St. Louis County,MN,58.9,117153,67.0,68.4,88.7,94.5,128113.0,64.4,73.2,74.8,94.4
2021-10-28,Cullman County,AL,34.8,29173,40.9,43.4,67.4,92.6,34342.0,41.0,48.2,50.9,75.0
2021-10-28,Scott County,MS,44.9,12618,54.9,57.4,84.5,98.3,14368.0,51.1,62.5,64.8,90.1
2021-10-28,Houghton County,MI,48.2,17196,55.4,57.3,85.8,97.9,18013.0,50.5,58.0,60.6,88.7
2021-10-28,Pondera County,MT,47.7,2822,57.1,59.0,79.5,95.7,3307.0,55.9,66.9,68.7,89.0
2021-10-28,Little River County,AR,35.1,4301,41.0,43.7,67.3,90.3,5129.0,41.8,48.9,51.7,74.3
2021-10-28,Morris County,TX,37.9,4695,44.7,47.5,69.4,99.1,5405.0,43.6,51.5,54.5,76.4
2021-10-28,Maui County,HI,0.0,74,0.1,0.1,0.0,100.0,133.0,0.1,0.1,0.1,0.1
2021-10-28,Shiawassee County,MI,47.1,32089,54.2,56.6,81.1,97.9,33922.0,49.8,57.3,59.9,84.3
2021-10-28,Grant County,KS,41.7,2984,51.9,54.9,74.1,93.6,3285.0,45.9,57.1,60.2,79.5
2021-10-28,King and Queen County,VA,46.3,3256,52.3,54.0,72.3,82.7,3595.0,51.2,57.7,59.4,78.5
2021-10-28,Spencer County,IN,41.0,8321,47.6,50.0,71.1,98.7,8992.0,44.3,51.4,53.9,74.3
2021-10-28,Panola County,TX,33.3,7714,39.0,41.8,63.9,99.1,8826.0,38.1,44.6,47.7,70.3
2021-10-28,Lauderdale County,TN,33.5,8593,39.0,41.8,70.2,97.9,9928.0,38.7,45.1,48.3,76.6
2021-10-28,Blaine County,MT,72.8,4867,90.8,89.9,98.9,95.7,5577.0,83.5,99.9,99.9,99.9
2021-10-28,Ashe County,NC,47.0,12774,52.7,54.9,63.3,97.3,15709.0,57.7,64.8,67.0,80.8
2021-10-28,Webster County,NE,35.5,1237,41.5,43.8,65.4,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Quebradillas Municipio,PR,74.4,17043,83.4,83.2,79.6,95.8,18295.0,79.8,89.5,89.0,84.4
2021-10-28,Lexington city,VA,38.9,2895,42.9,42.6,78.2,82.7,3191.0,42.9,47.2,46.8,82.6
2021-10-28,Washington County,WI,52.2,70979,60.4,63.0,87.9,97.0,75404.0,55.4,64.1,66.7,91.3
2021-10-28,Wayne County,IA,38.1,2455,45.6,49.3,73.8,97.5,2616.0,40.6,48.6,52.4,77.0
2021-10-28,Haralson County,GA,15.1,4488,17.8,18.5,23.2,57.9,4808.0,16.1,19.1,19.7,24.8
2021-10-28,San Benito County,CA,55.5,34860,66.3,67.4,75.6,97.4,40100.0,63.8,76.2,77.5,86.4
2021-10-28,Van Buren County,AR,38.8,6426,44.2,46.4,63.8,90.3,7178.0,43.4,49.3,51.7,69.4
2021-10-28,Morrison County,MN,42.1,14053,49.5,52.3,83.3,94.5,16131.0,48.3,56.9,60.2,89.5
2021-10-28,Todd County,KY,37.0,4553,44.7,48.3,71.2,94.4,5180.0,42.1,50.9,54.8,78.6
2021-10-28,Chariton County,MO,34.5,2562,40.7,43.3,56.7,91.2,2834.0,38.2,45.0,47.7,61.3
2021-10-28,Harrison County,KY,44.0,8302,51.5,54.1,80.3,94.4,9305.0,49.3,57.7,60.5,86.5
2021-10-28,East Carroll Parish,LA,40.3,2762,47.9,50.3,82.8,96.7,3037.0,44.3,52.7,55.0,86.1
2021-10-28,Kingsbury County,SD,58.2,2875,69.5,73.1,96.0,96.4,3455.0,70.0,83.5,87.7,99.9
2021-10-28,Cumberland County,PA,62.5,158392,72.1,74.0,95.6,94.5,207891.0,82.1,94.7,97.0,99.9
2021-10-28,Tooele County,UT,48.5,35034,61.2,63.3,87.8,97.5,40299.0,55.8,70.4,72.6,96.6
2021-10-28,Christian County,IL,39.8,12869,45.7,48.0,76.9,97.8,15617.0,48.3,55.4,58.0,89.6
2021-10-28,Elkhart County,IN,38.5,79421,46.9,49.6,73.4,98.7,86830.0,42.1,51.3,54.0,76.6
2021-10-28,Alfalfa County,OK,41.8,2383,48.2,51.3,70.7,93.9,2605.0,45.7,52.7,55.8,76.5
2021-10-28,Union County,AR,42.5,16454,50.5,52.7,71.5,90.3,20559.0,53.1,63.1,65.1,85.1
2021-10-28,Calhoun County,GA,21.5,1332,24.0,23.5,24.0,57.9,1510.0,24.4,27.2,26.3,28.0
2021-10-28,Jewell County,KS,42.0,1208,48.7,51.2,71.4,93.6,1284.0,44.6,51.7,54.3,73.8
2021-10-28,Unknown County,CA,0.0,647139,0.0,0.0,0.0,97.4,964046.0,0.0,0.0,0.0,0.0
2021-10-28,Seward County,KS,39.5,8470,50.4,54.3,72.4,93.6,11395.0,53.2,67.9,73.0,84.6
2021-10-28,Limestone County,TX,33.0,7729,38.7,40.7,56.5,99.1,9005.0,38.4,45.0,47.3,64.5
2021-10-28,Boone County,NE,45.9,2382,54.2,58.3,77.8,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Hampton city,VA,54.7,73613,63.7,65.6,82.1,82.7,85788.0,63.8,74.2,76.2,91.3
2021-10-28,Wahkiakum County,WA,45.9,2061,51.2,53.6,65.4,96.1,2175.0,48.5,54.0,56.4,67.8
2021-10-28,Oglala Lakota County,SD,58.9,8356,78.6,78.1,83.0,96.4,9800.0,69.1,92.2,90.6,91.0
2021-10-28,Grant County,ND,19.9,453,23.3,24.3,33.5,95.4,535.0,23.5,27.5,28.8,38.2
2021-10-28,Macomb County,MI,52.3,456709,60.3,62.6,82.9,97.9,479483.0,54.9,63.3,66.0,86.1
2021-10-28,Crenshaw County,AL,30.8,4237,36.1,38.4,60.3,92.6,5173.0,37.6,44.0,46.7,71.4
2021-10-28,Robertson County,TX,39.7,6772,47.0,49.4,66.7,99.1,7830.0,45.9,54.3,56.9,75.2
2021-10-28,Perry County,AL,43.4,3871,50.3,51.6,67.8,92.6,4605.0,51.6,59.8,61.4,79.7
2021-10-28,Pierce County,ND,41.9,1664,49.3,51.0,73.9,95.4,1790.0,45.0,53.0,55.0,79.4
2021-10-28,St. Croix County,WI,44.0,39877,52.0,54.0,82.0,97.0,43757.0,48.3,57.1,59.1,88.4
2021-10-28,San Juan County,WA,74.0,13006,80.2,80.4,82.5,96.1,13798.0,78.5,85.1,85.1,84.1
2021-10-28,Stonewall County,TX,36.7,496,42.3,46.6,66.2,99.1,555.0,41.1,47.3,51.9,72.9
2021-10-28,Keweenaw County,MI,54.5,1153,59.7,62.1,72.1,97.9,1220.0,57.7,63.1,66.0,74.0
2021-10-28,Garfield County,MT,17.8,224,21.0,23.1,40.9,95.7,253.0,20.1,23.7,25.7,44.2
2021-10-28,Shelby County,KY,47.1,23076,55.2,56.4,74.4,94.4,26189.0,53.4,62.7,63.9,81.7
2021-10-28,Stevens County,WA,35.3,16135,40.8,42.9,59.5,96.1,17976.0,39.3,45.5,47.5,64.4
2021-10-28,Iron County,MI,52.5,5806,59.0,61.4,79.5,97.9,6097.0,55.1,61.9,64.6,83.0
2021-10-28,Slope County,ND,10.0,75,11.6,12.2,23.0,95.4,91.0,12.1,14.1,14.9,28.7
2021-10-28,Jackson County,MO,49.3,346440,58.4,59.7,79.8,91.2,407527.0,58.0,68.7,70.1,91.1
2021-10-28,Missaukee County,MI,43.7,6614,51.5,55.1,81.5,97.9,6910.0,45.7,53.8,57.5,84.1
2021-10-28,Worth County,MO,36.5,735,42.0,44.8,66.7,91.2,821.0,40.8,46.9,50.0,72.4
2021-10-28,Adams County,OH,30.6,8480,36.1,38.5,63.1,98.7,9561.0,34.5,40.7,43.1,68.0
2021-10-28,Glasscock County,TX,37.8,533,45.4,49.1,64.8,99.1,620.0,44.0,52.7,56.8,69.0
2021-10-28,Franklin County,NE,35.1,1045,40.6,42.2,50.4,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Madison County,NY,55.5,39338,63.1,64.1,78.1,97.6,41646.0,58.7,66.8,67.8,82.5
2021-10-28,Harding County,SD,16.9,219,20.1,22.0,44.9,96.4,239.0,18.4,22.0,23.8,46.6
2021-10-28,Shelby County,OH,32.3,15694,38.4,41.4,69.1,98.7,16576.0,34.1,40.5,43.7,71.8
2021-10-28,Dillingham Census Area,AK,43.5,2137,56.0,56.1,67.6,96.7,2408.0,49.0,63.1,63.2,74.7
2021-10-28,Fremont County,CO,38.5,18435,42.9,44.8,69.2,97.4,20601.0,43.1,48.0,49.9,76.1
2021-10-28,Clay County,AR,41.5,6041,48.1,50.0,71.6,90.3,6784.0,46.6,54.0,55.9,77.7
2021-10-28,Dorchester County,MD,53.7,17152,62.3,65.1,85.5,98.7,18863.0,59.1,68.5,71.5,90.5
2021-10-28,Winona County,MN,53.5,27016,60.3,60.8,89.9,94.5,30038.0,59.5,67.0,67.9,99.9
2021-10-28,Randolph County,IN,41.0,10108,47.9,51.1,80.7,98.7,11084.0,44.9,52.5,55.9,83.4
2021-10-28,Grand Forks County,ND,50.2,34892,59.1,60.8,83.3,95.4,40201.0,57.9,68.1,69.9,98.8
2021-10-28,McCracken County,KY,50.9,33288,59.6,62.5,82.0,94.4,37645.0,57.5,67.4,70.2,88.5
